REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
SIC,ME,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,1,1,2021
SIC,ME,S   ,Altre attività di servizi                                   ,0,0,0,0,0,2021
SIC,ME,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2021
SIC,ME,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2021
SIC,ME,S 96,Altre attività di servizi per la persona                    ,0,0,0,0,0,2021
SIC,ME,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
SIC,ME,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
SIC,ME,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2021
SIC,ME,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
SIC,ME,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
SIC,ME,XX  ,Imprese non classificate                                    ,0,0,0,2,2,2021
SIC,ME,TOT ,TOTALE                                                      ,1,0,0,4,5,2021
SIC,AG,A   ,"Agricoltura, silvicoltura pesca                             ",0,0,0,0,0,2021
SIC,AG,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,0,0,0,2021
SIC,AG,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
SIC,AG,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2021
SIC,AG,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2021
SIC,AG,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
SIC,AG,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
SIC,AG,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
SIC,AG,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2021
SIC,AG,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
SIC,AG,C   ,Attività manifatturiere                                     ,0,0,0,0,0,2021
SIC,AG,C 10,Industrie alimentari                                        ,0,0,0,0,0,2021
SIC,AG,C 11,Industria delle bevande                                     ,0,0,0,0,0,2021
SIC,AG,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
SIC,AG,C 13,Industrie tessili                                           ,0,0,0,0,0,2021
SIC,AG,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,0,0,2021
SIC,AG,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2021
SIC,AG,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2021
SIC,AG,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2021
SIC,AG,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2021
SIC,AG,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
SIC,AG,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
SIC,AG,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2021
SIC,AG,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2021
SIC,AG,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,0,0,0,2021
SIC,AG,C 24,Metallurgia                                                 ,0,0,0,0,0,2021
SIC,AG,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,0,0,0,0,0,2021
SIC,AG,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2021
SIC,AG,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2021
SIC,AG,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2021
SIC,AG,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2021
SIC,AG,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2021
SIC,AG,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2021
SIC,AG,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2021
SIC,AG,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,0,0,0,2021
SIC,AG,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
SIC,AG,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
SIC,AG,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2021
SIC,AG,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2021
SIC,AG,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2021
SIC,AG,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2021
SIC,AG,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2021
SIC,AG,F   ,Costruzioni                                                 ,0,0,0,0,0,2021
SIC,AG,F 41,Costruzione di edifici                                      ,0,0,0,0,0,2021
SIC,AG,F 42,Ingegneria civile                                           ,0,0,0,0,0,2021
SIC,AG,F 43,Lavori di costruzione specializzati                         ,0,0,0,0,0,2021
SIC,AG,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,0,0,0,1,1,2021
SIC,AG,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,0,0,0,0,0,2021
SIC,AG,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,0,0,0,1,1,2021
SIC,AG,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,0,0,0,0,0,2021
SIC,AG,H   ,Trasporto e magazzinaggio                                   ,0,0,0,0,0,2021
SIC,AG,H 49,Trasporto terrestre e mediante condotte                     ,0,0,0,0,0,2021
SIC,AG,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2021
SIC,AG,H 51,Trasporto aereo                                             ,0,0,0,0,0,2021
SIC,AG,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,0,0,2021
SIC,AG,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2021
SIC,AG,I   ,Attività dei servizi alloggio e ristorazione                ,0,0,0,0,0,2021
SIC,AG,I 55,Alloggio                                                    ,0,0,0,0,0,2021
SIC,AG,I 56,Attività dei servizi di ristorazione                        ,0,0,0,0,0,2021
SIC,AG,J   ,Servizi di informazione e comunicazione                     ,0,0,0,0,0,2021
SIC,AG,J 58,Attività editoriali                                         ,0,0,0,0,0,2021
SIC,AG,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2021
SIC,AG,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2021
SIC,AG,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2021
SIC,AG,J 62,"Produzione di software, consulenza informatica e attività...",0,0,0,0,0,2021
SIC,AG,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,0,0,0,0,2021
SIC,AG,K   ,Attività finanziarie e assicurative                         ,0,0,0,0,0,2021
SIC,AG,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2021
SIC,AG,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
SIC,AG,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,0,0,0,2021
SIC,AG,L   ,Attivita' immobiliari                                       ,0,0,0,0,0,2021
SIC,AG,L 68,Attivita' immobiliari                                       ,0,0,0,0,0,2021
SIC,AG,M   ,"Attività professionali, scientifiche e tecniche             ",0,0,0,0,0,2021
SIC,AG,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
SIC,AG,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,0,0,2021
SIC,AG,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2021
SIC,AG,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2021
SIC,AG,M 73,Pubblicità e ricerche di mercato                            ,0,0,0,0,0,2021
SIC,AG,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,0,0,2021
SIC,AG,M 75,Servizi veterinari                                          ,0,0,0,0,0,2021
SIC,AG,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",0,0,0,0,0,2021
SIC,AG,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2021
SIC,AG,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2021
SIC,AG,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2021
SIC,AG,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2021
SIC,AG,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,0,0,0,2021
SIC,AG,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,0,0,0,2021
SIC,AG,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
SIC,AG,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
SIC,AG,P   ,Istruzione                                                  ,0,0,0,0,0,2021
SIC,AG,P 85,Istruzione                                                  ,0,0,0,0,0,2021
SIC,AG,Q   ,Sanita' e assistenza sociale                                ,0,0,0,0,0,2021
SIC,AG,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2021
SIC,AG,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2021
SIC,AG,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2021
SIC,AG,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,0,0,0,2021
SIC,AG,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,0,0,2021
SIC,AG,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2021
SIC,AG,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2021
SIC,AG,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,0,0,2021
SIC,AG,S   ,Altre attività di servizi                                   ,0,0,0,0,0,2021
SIC,AG,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2021
SIC,AG,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2021
SIC,AG,S 96,Altre attività di servizi per la persona                    ,0,0,0,0,0,2021
SIC,AG,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
SIC,AG,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
SIC,AG,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2021
SIC,AG,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
SIC,AG,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
SIC,AG,XX  ,Imprese non classificate                                    ,0,0,0,4,4,2021
SIC,AG,TOT ,TOTALE                                                      ,0,0,0,5,5,2021
SIC,CL,A   ,"Agricoltura, silvicoltura pesca                             ",0,0,0,0,0,2021
SIC,CL,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,0,0,0,2021
SIC,CL,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
SIC,CL,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2021
SIC,CL,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2021
SIC,CL,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
SIC,CL,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
SIC,CL,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
SIC,CL,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2021
SIC,CL,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
SIC,CL,C   ,Attività manifatturiere                                     ,0,0,0,0,0,2021
SIC,CL,C 10,Industrie alimentari                                        ,0,0,0,0,0,2021
SIC,CL,C 11,Industria delle bevande                                     ,0,0,0,0,0,2021
SIC,CL,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
SIC,CL,C 13,Industrie tessili                                           ,0,0,0,0,0,2021
SIC,CL,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,0,0,2021
SIC,CL,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2021
SIC,CL,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2021
SIC,CL,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2021
SIC,CL,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2021
SIC,CL,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
SIC,CL,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
SIC,CL,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2021
SIC,CL,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2021
SIC,CL,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,0,0,0,2021
SIC,CL,C 24,Metallurgia                                                 ,0,0,0,0,0,2021
SIC,CL,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,0,0,0,0,0,2021
SIC,CL,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2021
SIC,CL,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2021
SIC,CL,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2021
SIC,CL,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2021
SIC,CL,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2021
SIC,CL,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2021
SIC,CL,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2021
SIC,CL,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,0,0,0,2021
SIC,CL,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
SIC,CL,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
SIC,CL,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2021
SIC,CL,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2021
SIC,CL,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2021
SIC,CL,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2021
SIC,CL,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2021
SIC,CL,F   ,Costruzioni                                                 ,0,0,0,0,0,2021
SIC,CL,F 41,Costruzione di edifici                                      ,0,0,0,0,0,2021
SIC,CL,F 42,Ingegneria civile                                           ,0,0,0,0,0,2021
SIC,CL,F 43,Lavori di costruzione specializzati                         ,0,0,0,0,0,2021
SIC,CL,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,0,0,0,0,0,2021
SIC,CL,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,0,0,0,0,0,2021
SIC,CL,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,0,0,0,0,0,2021
SIC,CL,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,0,0,0,0,0,2021
SIC,CL,H   ,Trasporto e magazzinaggio                                   ,0,0,0,0,0,2021
SIC,CL,H 49,Trasporto terrestre e mediante condotte                     ,0,0,0,0,0,2021
SIC,CL,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2021
SIC,CL,H 51,Trasporto aereo                                             ,0,0,0,0,0,2021
SIC,CL,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,0,0,2021
SIC,CL,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2021
SIC,CL,I   ,Attività dei servizi alloggio e ristorazione                ,0,0,0,0,0,2021
SIC,CL,I 55,Alloggio                                                    ,0,0,0,0,0,2021
SIC,CL,I 56,Attività dei servizi di ristorazione                        ,0,0,0,0,0,2021
SIC,CL,J   ,Servizi di informazione e comunicazione                     ,0,0,0,0,0,2021
SIC,CL,J 58,Attività editoriali                                         ,0,0,0,0,0,2021
SIC,CL,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2021
SIC,CL,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2021
SIC,CL,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2021
SIC,CL,J 62,"Produzione di software, consulenza informatica e attività...",0,0,0,0,0,2021
SIC,CL,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,0,0,0,0,2021
SIC,CL,K   ,Attività finanziarie e assicurative                         ,0,0,0,0,0,2021
SIC,CL,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2021
SIC,CL,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
SIC,CL,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,0,0,0,2021
SIC,CL,L   ,Attivita' immobiliari                                       ,0,0,0,0,0,2021
SIC,CL,L 68,Attivita' immobiliari                                       ,0,0,0,0,0,2021
SIC,CL,M   ,"Attività professionali, scientifiche e tecniche             ",0,0,0,0,0,2021
SIC,CL,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
SIC,CL,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,0,0,2021
SIC,CL,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2021
SIC,CL,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2021
SIC,CL,M 73,Pubblicità e ricerche di mercato                            ,0,0,0,0,0,2021
SIC,CL,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,0,0,2021
SIC,CL,M 75,Servizi veterinari                                          ,0,0,0,0,0,2021
SIC,CL,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",0,0,0,0,0,2021
SIC,CL,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2021
SIC,CL,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2021
SIC,CL,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2021
SIC,CL,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2021
SIC,CL,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,0,0,0,2021
SIC,CL,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,0,0,0,2021
SIC,CL,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
SIC,CL,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
SIC,CL,P   ,Istruzione                                                  ,0,0,0,0,0,2021
SIC,CL,P 85,Istruzione                                                  ,0,0,0,0,0,2021
SIC,CL,Q   ,Sanita' e assistenza sociale                                ,0,0,0,0,0,2021
SIC,CL,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2021
SIC,CL,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2021
SIC,CL,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2021
SIC,CL,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,0,0,0,2021
SIC,CL,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,0,0,2021
SIC,CL,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2021
SIC,CL,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2021
SIC,CL,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,0,0,2021
SIC,CL,S   ,Altre attività di servizi                                   ,0,0,0,0,0,2021
SIC,CL,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2021
SIC,CL,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2021
SIC,CL,S 96,Altre attività di servizi per la persona                    ,0,0,0,0,0,2021
SIC,CL,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
SIC,CL,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
SIC,CL,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2021
SIC,CL,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
SIC,CL,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
SIC,CL,XX  ,Imprese non classificate                                    ,0,0,0,0,0,2021
SIC,CL,TOT ,TOTALE                                                      ,0,0,0,0,0,2021
SIC,EN,A   ,"Agricoltura, silvicoltura pesca                             ",0,0,0,0,0,2021
SIC,EN,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,0,0,0,2021
SIC,EN,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
SIC,EN,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2021
SIC,EN,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2021
SIC,EN,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
SIC,EN,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
SIC,EN,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
SIC,EN,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2021
SIC,EN,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
SIC,EN,C   ,Attività manifatturiere                                     ,0,0,0,0,0,2021
SIC,EN,C 10,Industrie alimentari                                        ,0,0,0,0,0,2021
SIC,EN,C 11,Industria delle bevande                                     ,0,0,0,0,0,2021
SIC,EN,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
SIC,EN,C 13,Industrie tessili                                           ,0,0,0,0,0,2021
SIC,EN,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,0,0,2021
SIC,EN,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2021
SIC,EN,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2021
SIC,EN,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2021
SIC,EN,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2021
SIC,EN,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
SIC,EN,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
SIC,EN,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2021
SIC,EN,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2021
SIC,EN,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,0,0,0,2021
SIC,EN,C 24,Metallurgia                                                 ,0,0,0,0,0,2021
SIC,EN,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,0,0,0,0,0,2021
SIC,EN,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2021
SIC,EN,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2021
SIC,EN,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2021
SIC,EN,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2021
SIC,EN,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2021
SIC,EN,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2021
SIC,EN,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2021
SIC,EN,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,0,0,0,2021
SIC,EN,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
SIC,EN,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
SIC,EN,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2021
SIC,EN,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2021
SIC,EN,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2021
SIC,EN,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2021
SIC,EN,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2021
SIC,EN,F   ,Costruzioni                                                 ,0,0,0,1,1,2021
SIC,EN,F 41,Costruzione di edifici                                      ,0,0,0,1,1,2021
SIC,EN,F 42,Ingegneria civile                                           ,0,0,0,0,0,2021
SIC,EN,F 43,Lavori di costruzione specializzati                         ,0,0,0,0,0,2021
SIC,EN,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,0,0,0,2,2,2021
SIC,EN,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,0,0,0,0,0,2021
SIC,EN,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,0,0,0,1,1,2021
SIC,EN,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,0,0,0,1,1,2021
SIC,EN,H   ,Trasporto e magazzinaggio                                   ,0,0,0,0,0,2021
SIC,EN,H 49,Trasporto terrestre e mediante condotte                     ,0,0,0,0,0,2021
SIC,EN,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2021
SIC,EN,H 51,Trasporto aereo                                             ,0,0,0,0,0,2021
SIC,EN,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,0,0,2021
SIC,EN,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2021
SIC,EN,I   ,Attività dei servizi alloggio e ristorazione                ,0,0,0,0,0,2021
SIC,EN,I 55,Alloggio                                                    ,0,0,0,0,0,2021
SIC,EN,I 56,Attività dei servizi di ristorazione                        ,0,0,0,0,0,2021
SIC,EN,J   ,Servizi di informazione e comunicazione                     ,0,0,0,0,0,2021
SIC,EN,J 58,Attività editoriali                                         ,0,0,0,0,0,2021
SIC,EN,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2021
SIC,EN,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2021
SIC,EN,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2021
SIC,EN,J 62,"Produzione di software, consulenza informatica e attività...",0,0,0,0,0,2021
SIC,EN,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,0,0,0,0,2021
SIC,EN,K   ,Attività finanziarie e assicurative                         ,0,0,0,0,0,2021
SIC,EN,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2021
SIC,EN,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
SIC,EN,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,0,0,0,2021
SIC,EN,L   ,Attivita' immobiliari                                       ,0,0,0,0,0,2021
SIC,EN,L 68,Attivita' immobiliari                                       ,0,0,0,0,0,2021
SIC,EN,M   ,"Attività professionali, scientifiche e tecniche             ",0,0,0,0,0,2021
SIC,EN,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
SIC,EN,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,0,0,2021
SIC,EN,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2021
SIC,EN,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2021
