REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
SIC,RG,XX  ,Imprese non classificate                                    ,0,0,0,1,1,2022
SIC,RG,TOT ,TOTALE                                                      ,0,0,0,2,2,2022
SIC,SR,A   ,"Agricoltura, silvicoltura pesca                             ",0,0,0,0,0,2022
SIC,SR,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,0,0,0,2022
SIC,SR,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2022
SIC,SR,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2022
SIC,SR,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2022
SIC,SR,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
SIC,SR,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
SIC,SR,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2022
SIC,SR,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2022
SIC,SR,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
SIC,SR,C   ,Attività manifatturiere                                     ,0,0,0,0,0,2022
SIC,SR,C 10,Industrie alimentari                                        ,0,0,0,0,0,2022
SIC,SR,C 11,Industria delle bevande                                     ,0,0,0,0,0,2022
SIC,SR,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
SIC,SR,C 13,Industrie tessili                                           ,0,0,0,0,0,2022
SIC,SR,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,0,0,2022
SIC,SR,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2022
SIC,SR,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2022
SIC,SR,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2022
SIC,SR,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2022
SIC,SR,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
SIC,SR,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2022
SIC,SR,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
SIC,SR,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2022
SIC,SR,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,0,0,0,2022
SIC,SR,C 24,Metallurgia                                                 ,0,0,0,0,0,2022
SIC,SR,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,0,0,0,0,0,2022
SIC,SR,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2022
SIC,SR,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2022
SIC,SR,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2022
SIC,SR,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2022
SIC,SR,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2022
SIC,SR,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2022
SIC,SR,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2022
SIC,SR,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,0,0,0,2022
SIC,SR,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
SIC,SR,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
SIC,SR,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2022
SIC,SR,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
SIC,SR,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2022
SIC,SR,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2022
SIC,SR,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
SIC,SR,F   ,Costruzioni                                                 ,0,0,0,0,0,2022
SIC,SR,F 41,Costruzione di edifici                                      ,0,0,0,0,0,2022
SIC,SR,F 42,Ingegneria civile                                           ,0,0,0,0,0,2022
SIC,SR,F 43,Lavori di costruzione specializzati                         ,0,0,0,0,0,2022
SIC,SR,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,0,0,0,0,0,2022
SIC,SR,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,0,0,0,0,0,2022
SIC,SR,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,0,0,0,0,0,2022
SIC,SR,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,0,0,0,0,0,2022
SIC,SR,H   ,Trasporto e magazzinaggio                                   ,0,0,0,0,0,2022
SIC,SR,H 49,Trasporto terrestre e mediante condotte                     ,0,0,0,0,0,2022
SIC,SR,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2022
SIC,SR,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
SIC,SR,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,0,0,2022
SIC,SR,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2022
SIC,SR,I   ,Attività dei servizi alloggio e ristorazione                ,0,0,0,0,0,2022
SIC,SR,I 55,Alloggio                                                    ,0,0,0,0,0,2022
SIC,SR,I 56,Attività dei servizi di ristorazione                        ,0,0,0,0,0,2022
SIC,SR,J   ,Servizi di informazione e comunicazione                     ,0,0,0,0,0,2022
SIC,SR,J 58,Attività editoriali                                         ,0,0,0,0,0,2022
SIC,SR,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2022
SIC,SR,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2022
SIC,SR,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2022
SIC,SR,J 62,"Produzione di software, consulenza informatica e attività...",0,0,0,0,0,2022
SIC,SR,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,0,0,0,0,2022
SIC,SR,K   ,Attività finanziarie e assicurative                         ,0,0,0,0,0,2022
SIC,SR,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2022
SIC,SR,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
SIC,SR,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,0,0,0,2022
SIC,SR,L   ,Attivita' immobiliari                                       ,0,0,0,0,0,2022
SIC,SR,L 68,Attivita' immobiliari                                       ,0,0,0,0,0,2022
SIC,SR,M   ,"Attività professionali, scientifiche e tecniche             ",0,0,0,0,0,2022
SIC,SR,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2022
SIC,SR,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,0,0,2022
SIC,SR,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2022
SIC,SR,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2022
SIC,SR,M 73,Pubblicità e ricerche di mercato                            ,0,0,0,0,0,2022
SIC,SR,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,0,0,2022
SIC,SR,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
SIC,SR,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",0,0,0,0,0,2022
SIC,SR,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2022
SIC,SR,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2022
SIC,SR,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2022
SIC,SR,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2022
SIC,SR,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,0,0,0,2022
SIC,SR,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,0,0,0,2022
SIC,SR,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
SIC,SR,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
SIC,SR,P   ,Istruzione                                                  ,0,0,0,0,0,2022
SIC,SR,P 85,Istruzione                                                  ,0,0,0,0,0,2022
SIC,SR,Q   ,Sanita' e assistenza sociale                                ,0,0,0,0,0,2022
SIC,SR,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2022
SIC,SR,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2022
SIC,SR,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2022
SIC,SR,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",0,0,0,0,0,2022
SIC,SR,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,0,0,2022
SIC,SR,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2022
SIC,SR,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2022
SIC,SR,R 93,"Attività sportive, di intrattenimento e di divertimento     ",0,0,0,0,0,2022
SIC,SR,S   ,Altre attività di servizi                                   ,0,0,0,0,0,2022
SIC,SR,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2022
SIC,SR,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2022
SIC,SR,S 96,Altre attività di servizi per la persona                    ,0,0,0,0,0,2022
SIC,SR,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
SIC,SR,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
SIC,SR,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2022
SIC,SR,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
SIC,SR,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
SIC,SR,XX  ,Imprese non classificate                                    ,0,0,0,0,0,2022
SIC,SR,TOT ,TOTALE                                                      ,0,0,0,0,0,2022
SAR,  ,A   ,"Agricoltura, silvicoltura pesca                             ",18,1,234,7,260,2022
SAR,  ,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",15,1,230,3,249,2022
SAR,  ,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,2,1,3,2022
SAR,  ,A 03,Pesca e acquacoltura                                        ,3,0,2,3,8,2022
SAR,  ,B   ,Estrazione di minerali da cave e miniere                    ,15,0,2,0,17,2022
SAR,  ,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
SAR,  ,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
SAR,  ,B 07,Estrazione di minerali metalliferi                          ,1,0,0,0,1,2022
SAR,  ,B 08,Altre attività di estrazione di minerali da cave e miniere  ,14,0,2,0,16,2022
SAR,  ,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
SAR,  ,C   ,Attività manifatturiere                                     ,100,3,185,0,288,2022
SAR,  ,C 10,Industrie alimentari                                        ,16,0,24,0,40,2022
SAR,  ,C 11,Industria delle bevande                                     ,0,0,0,0,0,2022
SAR,  ,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
SAR,  ,C 13,Industrie tessili                                           ,1,0,1,0,2,2022
SAR,  ,C 14,Confezione di articoli di abbigliamento; confezione di ar...,4,0,12,0,16,2022
SAR,  ,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,3,0,3,2022
SAR,  ,C 16,Industria del legno e dei prodotti in legno e sughero (es...,7,1,32,0,40,2022
SAR,  ,C 17,Fabbricazione di carta e di prodotti di carta               ,1,0,0,0,1,2022
SAR,  ,C 18,Stampa e riproduzione di supporti registrati                ,5,1,6,0,12,2022
SAR,  ,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
SAR,  ,C 20,Fabbricazione di prodotti chimici                           ,3,0,1,0,4,2022
SAR,  ,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
SAR,  ,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,6,0,1,0,7,2022
SAR,  ,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,13,0,11,0,24,2022
SAR,  ,C 24,Metallurgia                                                 ,1,0,1,0,2,2022
SAR,  ,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,17,0,46,0,63,2022
SAR,  ,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,5,0,2,0,7,2022
SAR,  ,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,1,0,0,0,1,2022
SAR,  ,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,6,0,4,0,10,2022
SAR,  ,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,0,0,1,2022
SAR,  ,C 30,Fabbricazione di altri mezzi di trasporto                   ,4,0,2,0,6,2022
SAR,  ,C 31,Fabbricazione di mobili                                     ,6,0,5,0,11,2022
SAR,  ,C 32,Altre industrie manifatturiere                              ,2,0,30,0,32,2022
SAR,  ,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,1,4,0,6,2022
SAR,  ,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",2,0,0,0,2,2022
SAR,  ,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",2,0,0,0,2,2022
SAR,  ,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",5,0,5,0,10,2022
SAR,  ,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
SAR,  ,E 37,Gestione delle reti fognarie                                ,0,0,2,0,2,2022
SAR,  ,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",5,0,3,0,8,2022
SAR,  ,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
SAR,  ,F   ,Costruzioni                                                 ,193,12,280,13,498,2022
SAR,  ,F 41,Costruzione di edifici                                      ,156,6,128,11,301,2022
SAR,  ,F 42,Ingegneria civile                                           ,5,0,7,0,12,2022
SAR,  ,F 43,Lavori di costruzione specializzati                         ,32,6,145,2,185,2022
SAR,  ,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,223,33,517,3,776,2022
SAR,  ,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,26,4,53,0,83,2022
SAR,  ,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,106,9,77,1,193,2022
SAR,  ,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,91,20,387,2,500,2022
SAR,  ,H   ,Trasporto e magazzinaggio                                   ,30,3,87,3,123,2022
SAR,  ,H 49,Trasporto terrestre e mediante condotte                     ,9,3,81,1,94,2022
SAR,  ,H 50,Trasporto marittimo e per vie d'acqua                       ,5,0,1,0,6,2022
SAR,  ,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
SAR,  ,H 52,Magazzinaggio e attività di supporto ai trasporti           ,15,0,4,2,21,2022
SAR,  ,H 53,Servizi postali e attività di corriere                      ,1,0,1,0,2,2022
SAR,  ,I   ,Attività dei servizi alloggio e ristorazione                ,73,31,87,3,194,2022
SAR,  ,I 55,Alloggio                                                    ,8,1,2,0,11,2022
SAR,  ,I 56,Attività dei servizi di ristorazione                        ,65,30,85,3,183,2022
SAR,  ,J   ,Servizi di informazione e comunicazione                     ,20,0,13,1,34,2022
SAR,  ,J 58,Attività editoriali                                         ,3,0,3,0,6,2022
SAR,  ,J 59,"Attività di produzione cinematografica, di video e di pro...",3,0,1,0,4,2022
SAR,  ,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2022
SAR,  ,J 61,Telecomunicazioni                                           ,3,0,2,0,5,2022
SAR,  ,J 62,"Produzione di software, consulenza informatica e attività...",4,0,2,0,6,2022
SAR,  ,J 63,Attività dei servizi d'informazione e altri servizi infor...,7,0,5,1,13,2022
SAR,  ,K   ,Attività finanziarie e assicurative                         ,10,0,11,0,21,2022
SAR,  ,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,2,0,0,0,2,2022
SAR,  ,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
SAR,  ,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,8,0,11,0,19,2022
SAR,  ,L   ,Attivita' immobiliari                                       ,42,1,5,0,48,2022
SAR,  ,L 68,Attivita' immobiliari                                       ,42,1,5,0,48,2022
SAR,  ,M   ,"Attività professionali, scientifiche e tecniche             ",56,3,16,1,76,2022
SAR,  ,M 69,Attività legali e contabilità                               ,2,0,0,0,2,2022
SAR,  ,M 70,Attività di direzione aziendale e di consulenza gestional...,14,1,0,1,16,2022
SAR,  ,M 71,Attività degli studi di architettura e d'ingegneria; coll...,7,0,0,0,7,2022
SAR,  ,M 72,Ricerca scientifica e sviluppo                              ,1,0,0,0,1,2022
SAR,  ,M 73,Pubblicità e ricerche di mercato                            ,10,1,6,0,17,2022
SAR,  ,M 74,"Altre attività professionali, scientifiche e tecniche       ",21,1,10,0,32,2022
SAR,  ,M 75,Servizi veterinari                                          ,1,0,0,0,1,2022
SAR,  ,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",43,2,32,12,89,2022
SAR,  ,N 77,Attività di noleggio e leasing operativo                    ,14,1,4,0,19,2022
SAR,  ,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2022
SAR,  ,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",2,0,1,0,3,2022
SAR,  ,N 80,Servizi di vigilanza e investigazione                       ,1,0,1,1,3,2022
SAR,  ,N 81,Attività di servizi per edifici e paesaggio                 ,12,1,20,10,43,2022
SAR,  ,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,14,0,6,1,21,2022
SAR,  ,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,1,0,0,0,1,2022
SAR,  ,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,1,0,0,0,1,2022
SAR,  ,P   ,Istruzione                                                  ,2,0,1,1,4,2022
SAR,  ,P 85,Istruzione                                                  ,2,0,1,1,4,2022
SAR,  ,Q   ,Sanita' e assistenza sociale                                ,4,1,2,5,12,2022
SAR,  ,Q 86,Assistenza sanitaria                                        ,4,0,0,2,6,2022
SAR,  ,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,1,0,1,2022
SAR,  ,Q 88,Assistenza sociale non residenziale                         ,0,1,1,3,5,2022
SAR,  ,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",18,1,10,2,31,2022
SAR,  ,R 90,"Attività creative, artistiche e di intrattenimento          ",7,1,4,0,12,2022
SAR,  ,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",2,0,0,0,2,2022
SAR,  ,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2022
SAR,  ,R 93,"Attività sportive, di intrattenimento e di divertimento     ",9,0,6,2,17,2022
SAR,  ,S   ,Altre attività di servizi                                   ,11,5,57,2,75,2022
SAR,  ,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2022
SAR,  ,S 95,Riparazione di computer e di beni per uso personale e per...,3,0,23,0,26,2022
SAR,  ,S 96,Altre attività di servizi per la persona                    ,8,5,34,2,49,2022
SAR,  ,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
SAR,  ,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
SAR,  ,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2022
SAR,  ,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
SAR,  ,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
SAR,  ,XX  ,Imprese non classificate                                    ,177,6,16,48,247,2022
SAR,  ,TOT ,TOTALE                                                      ,1043,102,1560,101,2806,2022
SAR,SS,A   ,"Agricoltura, silvicoltura pesca                             ",13,1,157,0,171,2022
SAR,SS,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",10,1,154,0,165,2022
SAR,SS,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,2,0,2,2022
SAR,SS,A 03,Pesca e acquacoltura                                        ,3,0,1,0,4,2022
SAR,SS,B   ,Estrazione di minerali da cave e miniere                    ,12,0,1,0,13,2022
SAR,SS,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
SAR,SS,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
SAR,SS,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2022
SAR,SS,B 08,Altre attività di estrazione di minerali da cave e miniere  ,12,0,1,0,13,2022
SAR,SS,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
SAR,SS,C   ,Attività manifatturiere                                     ,62,3,36,0,101,2022
SAR,SS,C 10,Industrie alimentari                                        ,11,0,10,0,21,2022
SAR,SS,C 11,Industria delle bevande                                     ,0,0,0,0,0,2022
SAR,SS,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
SAR,SS,C 13,Industrie tessili                                           ,1,0,0,0,1,2022
SAR,SS,C 14,Confezione di articoli di abbigliamento; confezione di ar...,2,0,2,0,4,2022
SAR,SS,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2022
SAR,SS,C 16,Industria del legno e dei prodotti in legno e sughero (es...,5,1,8,0,14,2022
SAR,SS,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2022
SAR,SS,C 18,Stampa e riproduzione di supporti registrati                ,2,1,1,0,4,2022
SAR,SS,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
SAR,SS,C 20,Fabbricazione di prodotti chimici                           ,1,0,0,0,1,2022
SAR,SS,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
SAR,SS,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,5,0,0,0,5,2022
SAR,SS,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,11,0,1,0,12,2022
SAR,SS,C 24,Metallurgia                                                 ,1,0,0,0,1,2022
SAR,SS,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,7,0,8,0,15,2022
SAR,SS,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,2,0,0,0,2,2022
SAR,SS,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,1,0,0,0,1,2022
SAR,SS,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,4,0,1,0,5,2022
SAR,SS,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,0,0,1,2022
SAR,SS,C 30,Fabbricazione di altri mezzi di trasporto                   ,3,0,1,0,4,2022
SAR,SS,C 31,Fabbricazione di mobili                                     ,4,0,2,0,6,2022
SAR,SS,C 32,Altre industrie manifatturiere                              ,0,0,1,0,1,2022
SAR,SS,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,1,1,0,3,2022
SAR,SS,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
SAR,SS,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
SAR,SS,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",5,0,2,0,7,2022
SAR,SS,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
SAR,SS,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2022
SAR,SS,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",5,0,2,0,7,2022
SAR,SS,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
SAR,SS,F   ,Costruzioni                                                 ,105,12,85,0,202,2022
SAR,SS,F 41,Costruzione di edifici                                      ,94,6,46,0,146,2022
SAR,SS,F 42,Ingegneria civile                                           ,3,0,1,0,4,2022
SAR,SS,F 43,Lavori di costruzione specializzati                         ,8,6,38,0,52,2022
SAR,SS,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,135,33,206,0,374,2022
SAR,SS,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,20,4,19,0,43,2022
SAR,SS,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,70,9,41,0,120,2022
SAR,SS,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,45,20,146,0,211,2022
SAR,SS,H   ,Trasporto e magazzinaggio                                   ,19,3,25,0,47,2022
SAR,SS,H 49,Trasporto terrestre e mediante condotte                     ,6,3,23,0,32,2022
SAR,SS,H 50,Trasporto marittimo e per vie d'acqua                       ,5,0,0,0,5,2022
SAR,SS,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
SAR,SS,H 52,Magazzinaggio e attività di supporto ai trasporti           ,8,0,1,0,9,2022
SAR,SS,H 53,Servizi postali e attività di corriere                      ,0,0,1,0,1,2022
SAR,SS,I   ,Attività dei servizi alloggio e ristorazione                ,38,31,52,0,121,2022
SAR,SS,I 55,Alloggio                                                    ,3,1,1,0,5,2022
SAR,SS,I 56,Attività dei servizi di ristorazione                        ,35,30,51,0,116,2022
SAR,SS,J   ,Servizi di informazione e comunicazione                     ,7,0,7,0,14,2022
SAR,SS,J 58,Attività editoriali                                         ,1,0,0,0,1,2022
SAR,SS,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,1,0,1,2022
SAR,SS,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2022
SAR,SS,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2022
SAR,SS,J 62,"Produzione di software, consulenza informatica e attività...",4,0,1,0,5,2022
SAR,SS,J 63,Attività dei servizi d'informazione e altri servizi infor...,2,0,5,0,7,2022
SAR,SS,K   ,Attività finanziarie e assicurative                         ,4,0,7,0,11,2022
SAR,SS,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,2,0,0,0,2,2022
SAR,SS,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
SAR,SS,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,2,0,7,0,9,2022
SAR,SS,L   ,Attivita' immobiliari                                       ,24,1,4,0,29,2022
SAR,SS,L 68,Attivita' immobiliari                                       ,24,1,4,0,29,2022
SAR,SS,M   ,"Attività professionali, scientifiche e tecniche             ",22,3,6,0,31,2022
SAR,SS,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2022
SAR,SS,M 70,Attività di direzione aziendale e di consulenza gestional...,3,1,0,0,4,2022
SAR,SS,M 71,Attività degli studi di architettura e d'ingegneria; coll...,2,0,0,0,2,2022
SAR,SS,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2022
SAR,SS,M 73,Pubblicità e ricerche di mercato                            ,6,1,1,0,8,2022
SAR,SS,M 74,"Altre attività professionali, scientifiche e tecniche       ",11,1,5,0,17,2022
SAR,SS,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
SAR,SS,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",18,2,14,0,34,2022
SAR,SS,N 77,Attività di noleggio e leasing operativo                    ,10,1,1,0,12,2022
SAR,SS,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2022
SAR,SS,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",2,0,1,0,3,2022
SAR,SS,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2022
SAR,SS,N 81,Attività di servizi per edifici e paesaggio                 ,3,1,11,0,15,2022
SAR,SS,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,3,0,1,0,4,2022
